document_id,coherence_relation,verb,coreference_type,context,pronominalization,12person,proAntecedent,subj_antecedent_type,subject_or_not,non_subject_or_not
bc/msnbc/00/msnbc_0006,result,surprise,other,And the fact the United States Senate does n't get it should n't surprise you /.//So the majority of the Democratic Senate is out of touch with the American people /.,non pronoun,other,other,non_pronoun,not_subject,not_non_subject
bc/msnbc/00/msnbc_0006,result,come,other,Hillary Clinton came up with a great idea Tie minimum wage to the pay increase /.//So why did n't you schedule the news conference when she could show up /?,pronoun,other,other,non_pronoun,not_subject,not_non_subject
bc/msnbc/00/msnbc_0006,result,trumpet,other,uh For years the President and the Treasury have been trumpeting their success in following terror money /.//So Bill Bennett what is the harm in what The New York Times and other newspapers did last week in publishing their stories /?,non pronoun,other,other,non_pronoun,not_subject,not_non_subject
bc/msnbc/00/msnbc_0003,result,be,other,and the only real engagement we want to have at the UN is to try to clean the place up /.//And so they 're going to stand by the guy they think who can really do that /.,pronoun,other,other,non_pronoun,not_subject,not_non_subject
bc/msnbc/00/msnbc_0003,result,say,other,Kofi Annan has said that /.//So I think it would be a mistake to simply John Bolton as a tough guy who is going to push folks around /.,pronoun,other,other,non_pronoun,not_subject,not_non_subject
bc/msnbc/00/msnbc_0003,result,understand,other,"So your listeners understand there 's not a single thing that John Bolton said during that entire process that was not vetted , that was not cleared and that was not approved /.//So he is a tyrannical dictator for whatever reason folks said /.",pronoun,other,other,non_pronoun,not_subject,not_non_subject
bc/msnbc/00/msnbc_0003,result,'s,other,that 's the approach we 're going to use /.//and so John Bolton was n't off the reservation and was n't speaking out of school /.,non pronoun,other,other,non_pronoun,not_subject,not_non_subject
bc/msnbc/00/msnbc_0003,result,get,other,And he has got a guy by his side who can help make that happen /.//So I should n't have quoted him /.,pronoun,other,other,other_pronoun,not_subject,not_non_subject
bc/msnbc/00/msnbc_0003,result,like,other,I 'd like to change it because I do n't think the US can be the world 's sole peacekeeper and world 's sole humanitarian providers /.//So we need an effective United Nations /.,pronoun,other,other,first_second_pronoun,not_subject,not_non_subject
bc/msnbc/00/msnbc_0003,result,go,subject,And he ca n't go in with a mandate that the president has given him to shake the place up with some of those pungent sound bites and get along with enough people especially because his own credibility was really on the line on some of the tough issues that he 's going to confront Iran Iraq North Korea /.//So since he 's been accused of twisting the intelligence on exactly those issues He needs some allies /.,pronoun,False,pronoun,other_pronoun,subject,not_non_subject
bc/msnbc/00/msnbc_0003,result,'s,other,And he 's a smart guy /.//So I would n't bet against him /.,pronoun,other,other,other_pronoun,not_subject,not_non_subject
bc/msnbc/00/msnbc_0003,result,have,non_subject,Sure but Kofi Annan look does n't have a whole lot of strength himself especially with critics here in the United States /.//So while he would like to warn John Bolton as he did today that there are a hundred ninety other representatives the US has a certain special clout /.,non pronoun,non_subject,non_subject,non_pronoun,not_subject,non_subject
bc/msnbc/00/msnbc_0003,result,prove,subject,What Rice is proving as secretary is that she 's much more pragmatic as secretary of state than she was a national security adviser on Iran and on North Korea /.//So she 's taken this posture she 's reflecting the president 's view as adjusted for second term and Bolton is going to have to follow that line /.,pronoun,False,non pronoun,non_pronoun,subject,not_non_subject
bc/msnbc/00/msnbc_0003,result,be,other,The economy is on the wrong track /.//So therefore what are you going to do about it /?,pronoun,other,other,non_pronoun,not_subject,not_non_subject
bc/msnbc/00/msnbc_0003,result,be,other,There are Senate elections in November of oh six /.//So if your party picks up seats he 'll get confirmed /?,pronoun,other,other,non_pronoun,not_subject,not_non_subject
bc/msnbc/00/msnbc_0003,result,be,other,but there is it seems a lot going on beneath the surface and certainly a lot of speculation uh going on in Washington /.//So you 're betting against perjury indictments /?,pronoun,other,other,non_pronoun,not_subject,not_non_subject
bc/msnbc/00/msnbc_0003,result,be,other,In fact he was originally uh an appointee of the president 's father /.//So this is not a Democratic witch hunt /.,non pronoun,other,other,other_pronoun,not_subject,not_non_subject
bc/msnbc/00/msnbc_0003,result,'s,non_subject,There 's a likelihood that I 'll go back while Ms. Morgan is back at her radio show /.//So what I really want to do is educate the public about the truth of what 's happening there /.,pronoun,non_subject,non_subject,non_pronoun,not_subject,non_subject
bc/msnbc/00/msnbc_0004,result,align,subject,If you looked at his ad he aligned himself with the president because he caught on rather quick uh when he won the uh primary election and he had gone on a radio station and said uh that the worst threat to the United States was not Osama bin Laden but the President that uh people did n't like that /.//and so suddenly he decided to cloak himself as a supporter of the President in his tv ads /.,pronoun,False,pronoun,other_pronoun,subject,not_non_subject
bc/msnbc/00/msnbc_0004,result,say,subject,They 're not saying they want a right - sized government to make sure that we check runaway state government spending and put more emphasis on the private sector /.//So they do n't represent any change but the change of being from the outside to the inside /.,pronoun,False,pronoun,other_pronoun,subject,not_non_subject
bc/msnbc/00/msnbc_0004,result,'s,other,and there 's a sign on it that says tour cell /. /.//So they 're used to uh having people come through /.,pronoun,other,other,non_pronoun,not_subject,not_non_subject
bc/msnbc/00/msnbc_0004,result,believe,non_subject,However I believe that the committee needs to get a similar release from the union because the confidentiality agreement is part of a collective bargaining agreement /.//so we need to go to that step as well /.,pronoun,non_subject,non_subject,first_second_pronoun,not_subject,non_subject
bc/msnbc/00/msnbc_0004,result,have,other,When people come before Congress and they are sworn to testify truthfully there has to be consequences when they do not do so /.//So this is about the integrity of the congressional process /.,non pronoun,other,other,non_pronoun,not_subject,not_non_subject
bc/msnbc/00/msnbc_0004,result,respect,subject,And uh so I respect you /.//so let me ask you this though /.,pronoun,True,pronoun,first_second_pronoun,subject,not_non_subject
bc/msnbc/00/msnbc_0004,result,put,other,if those two gentlemen uh you know were guilty of it and there 's some evidence that they were uh they put people back into the seats /.//So baseball is benefitting by the performance enhancement of the individual players which makes it even more troublesome in terms of eradicating steroid use /.,non pronoun,other,other,other_pronoun,not_subject,not_non_subject
bc/msnbc/00/msnbc_0004,result,go,other,Ed Rogers is n't going to run his campaign /.//so you might as well Chris /.,pronoun,other,other,non_pronoun,not_subject,not_non_subject
bc/msnbc/00/msnbc_0001,result,know,other,I know this uh has to be a difficult time and week for you /.//and so we appreciate you taking the time /.,pronoun,other,other,first_second_pronoun,not_subject,not_non_subject
bc/msnbc/00/msnbc_0001,result,get,other,And frankly I did n't get a sense of urgency at that point because I had no idea of his age and thought he was just a student at the school /.//So it was a very brief meeting at that /.,pronoun,other,other,first_second_pronoun,not_subject,not_non_subject
bc/msnbc/00/msnbc_0001,result,know,subject,uh I know this is a very tough time for you /.//so I thank you for taking the time /.,pronoun,True,pronoun,first_second_pronoun,subject,not_non_subject
bc/msnbc/00/msnbc_0001,result,be,other,but there was no indication that they were planning to meet that Sunday morning /.//So in other words you know when she woke up went out and walked her dog she did n't take anything with her like keys her purse her money or clothing you know or anything like that /.,pronoun,other,other,non_pronoun,not_subject,not_non_subject
